travel_date,travel_time,travel_from,max_capacity,number_of_tickets,year,month,day
3,429,14,49,4.0,2018,1,18
3,435,9,49,30.0,2018,1,18
3,420,15,49,21.0,2018,1,18
4,350,7,11,3.0,2018,3,2
3,425,11,49,5.0,2018,1,18
4,370,7,11,2.0,2018,3,2
3,428,2,49,8.0,2018,1,18
3,428,9,49,2.0,2018,1,18
4,320,7,11,1.0,2018,3,2
4,360,7,11,4.0,2018,3,2
4,424,7,49,1.0,2018,3,2
4,300,7,11,1.0,2018,3,2
4,435,9,49,31.0,2018,1,19
4,426,7,49,15.0,2018,2,2
4,654,7,11,11.0,2018,2,2
4,653,7,11,9.0,2018,2,2
4,652,7,11,10.0,2018,2,2
4,651,7,11,4.0,2018,2,2
4,650,7,11,10.0,2018,2,2
4,640,7,11,8.0,2018,2,2
4,630,7,11,11.0,2018,2,2
4,620,7,11,10.0,2018,2,2
4,424,4,49,4.0,2018,1,19
4,610,7,11,9.0,2018,2,2
4,600,7,11,7.0,2018,2,2
4,590,7,11,8.0,2018,2,2
4,580,7,11,10.0,2018,2,2
4,428,7,49,2.0,2018,2,2
4,570,7,11,11.0,2018,2,2
4,560,7,11,11.0,2018,2,2
4,550,7,11,11.0,2018,2,2
4,490,7,11,11.0,2018,2,2
4,540,7,11,11.0,2018,2,2
4,530,7,11,10.0,2018,2,2
4,520,7,11,10.0,2018,2,2
4,424,14,49,3.0,2018,1,19
4,510,7,11,11.0,2018,2,2
4,435,0,49,1.0,2018,1,19
4,431,1,49,3.0,2018,1,19
4,425,11,49,3.0,2018,1,19
4,428,0,49,12.0,2018,1,19
4,428,2,49,5.0,2018,1,19
4,424,1,49,34.0,2018,1,19
4,500,7,11,9.0,2018,2,2
4,420,15,49,37.0,2018,1,19
4,428,9,49,1.0,2018,1,19
4,429,14,49,3.0,2018,1,19
4,430,14,49,1.0,2018,1,19
4,425,14,49,9.0,2018,1,19
4,390,4,11,1.0,2018,1,19
4,480,7,11,7.0,2018,2,2
4,1143,7,49,12.0,2018,2,2
5,426,4,49,3.0,2018,1,20
5,424,4,49,2.0,2018,1,20
5,425,14,49,9.0,2018,1,20
5,424,14,49,8.0,2018,1,20
5,424,1,49,32.0,2018,1,20
5,428,0,49,8.0,2018,1,20
5,435,9,49,23.0,2018,1,20
5,429,14,49,2.0,2018,1,20
5,420,15,49,10.0,2018,1,20
4,427,7,49,29.0,2018,2,2
4,470,7,11,9.0,2018,2,2
4,424,7,49,1.0,2018,2,2
5,425,11,49,2.0,2018,1,20
4,460,7,11,8.0,2018,2,2
4,450,7,11,5.0,2018,2,2
4,440,7,11,9.0,2018,2,2
4,429,7,11,11.0,2018,2,2
4,420,7,11,10.0,2018,2,2
4,410,7,11,11.0,2018,2,2
4,400,7,11,9.0,2018,2,2
4,300,7,11,1.0,2018,2,2
6,420,14,49,19.0,2018,1,21
6,434,14,49,2.0,2018,1,21
4,421,7,49,1.0,2018,2,2
6,428,0,49,5.0,2018,1,21
6,424,1,49,33.0,2018,1,21
6,420,15,49,11.0,2018,1,21
6,424,4,49,6.0,2018,1,21
6,426,4,49,1.0,2018,1,21
6,426,6,49,1.0,2018,1,21
6,435,9,49,28.0,2018,1,21
6,425,11,49,1.0,2018,1,21
6,428,14,49,1.0,2018,1,21
6,424,14,49,5.0,2018,1,21
6,425,14,49,7.0,2018,1,21
6,429,14,49,2.0,2018,1,21
0,424,4,49,5.0,2018,1,22
1,426,7,49,14.0,2018,1,2
1,620,7,11,2.0,2018,1,2
1,428,7,49,7.0,2018,1,2
1,610,7,11,10.0,2018,1,2
0,425,11,49,2.0,2018,1,22
1,600,7,11,8.0,2018,1,2
1,590,7,11,3.0,2018,1,2
1,580,7,11,9.0,2018,1,2
1,570,7,11,11.0,2018,1,2
0,427,4,49,1.0,2018,1,22
1,560,7,11,11.0,2018,1,2
0,426,4,49,1.0,2018,1,22
1,550,7,11,11.0,2018,1,2
1,540,7,11,11.0,2018,1,2
1,530,7,11,11.0,2018,1,2
1,520,7,11,10.0,2018,1,2
1,1144,7,49,3.0,2018,1,2
1,440,7,11,11.0,2018,1,2
1,510,7,11,10.0,2018,1,2
1,500,7,11,11.0,2018,1,2
1,490,7,11,11.0,2018,1,2
1,480,7,11,11.0,2018,1,2
1,470,7,11,11.0,2018,1,2
1,1143,7,49,12.0,2018,1,2
1,460,7,11,11.0,2018,1,2
1,427,7,49,22.0,2018,1,2
1,450,7,11,9.0,2018,1,2
1,429,7,11,7.0,2018,1,2
0,424,14,49,10.0,2018,1,22
1,420,7,11,10.0,2018,1,2
1,410,7,11,9.0,2018,1,2
0,420,14,49,9.0,2018,1,22
1,400,7,11,7.0,2018,1,2
1,390,7,11,2.0,2018,1,2
1,424,7,49,4.0,2018,1,2
1,350,7,11,5.0,2018,1,2
1,340,7,11,6.0,2018,1,2
0,431,1,49,1.0,2018,1,22
0,429,1,49,3.0,2018,1,22
0,424,1,49,33.0,2018,1,22
0,435,9,49,23.0,2018,1,22
0,420,15,49,16.0,2018,1,22
0,428,9,49,5.0,2018,1,22
1,330,7,11,1.0,2018,1,2
1,300,7,11,1.0,2018,1,2
0,429,14,49,4.0,2018,1,22
0,430,14,49,1.0,2018,1,22
0,425,14,49,3.0,2018,1,22
0,428,0,49,3.0,2018,1,22
0,422,4,49,1.0,2018,1,22
2,425,7,49,2.0,2018,1,31
2,427,7,49,4.0,2018,1,31
2,426,7,49,38.0,2018,1,31
2,590,7,11,12.0,2018,1,31
2,428,7,49,7.0,2018,1,31
2,580,7,11,9.0,2018,1,31
1,435,11,49,1.0,2018,1,23
1,430,14,49,4.0,2018,1,23
1,432,9,49,20.0,2018,1,23
1,435,9,49,36.0,2018,1,23
1,432,14,49,1.0,2018,1,23
1,1147,15,49,22.0,2018,1,23
1,433,14,49,1.0,2018,1,23
1,429,1,49,20.0,2018,1,23
1,424,14,49,12.0,2018,1,23
1,429,11,49,2.0,2018,1,23
1,432,11,49,2.0,2018,1,23
1,424,11,49,1.0,2018,1,23
1,425,14,49,14.0,2018,1,23
2,570,7,11,8.0,2018,1,31
2,560,7,11,10.0,2018,1,31
2,550,7,11,1.0,2018,1,31
2,530,7,11,5.0,2018,1,31
2,520,7,11,11.0,2018,1,31
2,510,7,11,11.0,2018,1,31
2,500,7,11,11.0,2018,1,31
2,490,7,11,11.0,2018,1,31
2,480,7,11,11.0,2018,1,31
2,470,7,11,11.0,2018,1,31
2,460,7,11,11.0,2018,1,31
2,450,7,11,11.0,2018,1,31
2,422,7,49,1.0,2018,1,31
1,428,14,49,4.0,2018,1,23
2,440,7,11,11.0,2018,1,31
2,429,7,11,10.0,2018,1,31
2,420,7,11,4.0,2018,1,31
1,424,4,49,5.0,2018,1,23
2,330,7,11,1.0,2018,1,31
2,300,7,11,2.0,2018,1,31
1,422,7,49,1.0,2018,1,30
1,300,7,11,4.0,2018,1,30
1,480,7,11,1.0,2018,1,30
1,426,7,49,7.0,2018,1,30
1,510,7,11,1.0,2018,1,30
1,429,7,11,1.0,2018,1,30
1,410,7,11,1.0,2018,1,30
1,400,7,11,10.0,2018,1,30
1,426,4,49,2.0,2018,1,23
1,390,7,11,9.0,2018,1,30
1,370,7,11,11.0,2018,1,30
1,380,7,11,10.0,2018,1,30
1,424,1,49,28.0,2018,1,23
1,425,11,49,4.0,2018,1,23
1,420,15,49,7.0,2018,1,23
1,360,7,11,11.0,2018,1,30
1,429,14,49,3.0,2018,1,23
1,350,7,11,11.0,2018,1,30
1,420,14,49,1.0,2018,1,23
1,340,7,11,11.0,2018,1,30
2,425,14,49,13.0,2018,1,24
2,428,9,49,15.0,2018,1,24
2,424,1,49,21.0,2018,1,24
2,1147,15,49,28.0,2018,1,24
2,429,1,49,20.0,2018,1,24
1,330,7,11,8.0,2018,1,30
2,428,2,49,4.0,2018,1,24
2,424,14,49,8.0,2018,1,24
2,433,14,49,2.0,2018,1,24
2,432,9,49,10.0,2018,1,24
2,433,9,49,1.0,2018,1,24
2,428,14,49,4.0,2018,1,24
2,425,11,49,1.0,2018,1,24
1,320,7,11,6.0,2018,1,30
2,430,14,49,3.0,2018,1,24
2,429,14,49,2.0,2018,1,24
2,431,14,49,1.0,2018,1,24
2,428,0,49,3.0,2018,1,24
2,426,4,49,1.0,2018,1,24
2,1146,4,49,1.0,2018,1,24
0,426,7,49,20.0,2018,1,29
0,650,7,11,3.0,2018,1,29
0,425,7,49,2.0,2018,1,29
0,640,7,11,11.0,2018,1,29
0,620,7,11,11.0,2018,1,29
0,630,7,11,11.0,2018,1,29
0,560,7,11,11.0,2018,1,29
0,610,7,11,11.0,2018,1,29
2,424,4,49,2.0,2018,1,24
0,600,7,11,11.0,2018,1,29
2,424,11,49,1.0,2018,1,24
2,435,11,49,1.0,2018,1,24
0,590,7,11,11.0,2018,1,29
0,580,7,11,10.0,2018,1,29
0,570,7,11,11.0,2018,1,29
0,550,7,11,11.0,2018,1,29
2,435,9,49,22.0,2018,1,24
2,420,15,49,7.0,2018,1,24
2,434,14,49,2.0,2018,1,24
0,540,7,11,11.0,2018,1,29
3,426,4,49,4.0,2018,1,25
3,424,4,49,5.0,2018,1,25
3,429,1,49,21.0,2018,1,25
3,424,11,49,1.0,2018,1,25
3,420,9,49,11.0,2018,1,25
3,428,14,49,2.0,2018,1,25
3,1147,15,49,26.0,2018,1,25
3,424,1,49,21.0,2018,1,25
3,432,9,49,12.0,2018,1,25
3,428,0,49,17.0,2018,1,25
3,429,14,49,5.0,2018,1,25
3,424,14,49,8.0,2018,1,25
3,433,2,49,2.0,2018,1,25
3,425,14,49,8.0,2018,1,25
3,435,9,49,8.0,2018,1,25
3,428,9,49,3.0,2018,1,25
3,428,2,49,8.0,2018,1,25
3,427,4,49,1.0,2018,1,25
3,400,4,11,1.0,2018,1,25
3,420,15,49,3.0,2018,1,25
3,435,14,49,1.0,2018,1,25
0,530,7,11,11.0,2018,1,29
0,410,7,11,11.0,2018,1,29
0,520,7,11,10.0,2018,1,29
4,424,4,49,9.0,2018,1,26
0,510,7,11,10.0,2018,1,29
0,500,7,11,11.0,2018,1,29
4,1147,15,49,36.0,2018,1,26
4,429,1,49,32.0,2018,1,26
4,428,9,49,5.0,2018,1,26
4,435,9,49,17.0,2018,1,26
4,434,11,49,2.0,2018,1,26
4,433,14,49,2.0,2018,1,26
4,435,14,49,6.0,2018,1,26
4,428,0,49,18.0,2018,1,26
0,490,7,11,11.0,2018,1,29
4,424,1,49,19.0,2018,1,26
4,432,9,49,25.0,2018,1,26
4,426,4,49,1.0,2018,1,26
4,430,1,49,21.0,2018,1,26
4,428,14,49,1.0,2018,1,26
4,433,2,49,9.0,2018,1,26
4,434,14,49,2.0,2018,1,26
4,424,14,49,1.0,2018,1,26
4,428,2,49,9.0,2018,1,26
4,420,15,49,10.0,2018,1,26
4,432,14,49,3.0,2018,1,26
4,425,14,49,10.0,2018,1,26
4,430,14,49,1.0,2018,1,26
4,422,3,49,1.0,2018,1,26
4,429,14,49,3.0,2018,1,26
4,425,11,49,1.0,2018,1,26
4,432,11,49,1.0,2018,1,26
0,427,7,49,43.0,2018,1,29
0,480,7,11,11.0,2018,1,29
5,426,4,49,8.0,2018,1,27
5,424,14,49,11.0,2018,1,27
5,425,11,49,2.0,2018,1,27
5,1147,15,49,20.0,2018,1,27
5,432,9,49,24.0,2018,1,27
5,424,4,49,8.0,2018,1,27
5,428,9,49,9.0,2018,1,27
5,425,14,49,8.0,2018,1,27
5,429,1,49,31.0,2018,1,27
5,434,14,49,4.0,2018,1,27
5,433,2,49,3.0,2018,1,27
5,428,2,49,10.0,2018,1,27
5,420,15,49,13.0,2018,1,27
5,428,0,49,19.0,2018,1,27
5,431,1,49,1.0,2018,1,27
5,430,14,49,1.0,2018,1,27
5,429,14,49,2.0,2018,1,27
5,424,1,49,21.0,2018,1,27
5,435,9,49,9.0,2018,1,27
5,434,11,49,2.0,2018,1,27
5,380,6,11,1.0,2018,1,27
5,430,11,49,1.0,2018,1,27
0,470,7,11,11.0,2018,1,29
0,460,7,11,11.0,2018,1,29
0,450,7,11,11.0,2018,1,29
6,424,11,49,2.0,2018,1,28
6,1147,15,49,34.0,2018,1,28
6,432,9,49,32.0,2018,1,28
6,429,1,49,32.0,2018,1,28
6,1147,14,49,3.0,2018,1,28
0,440,7,11,10.0,2018,1,29
6,430,14,49,2.0,2018,1,28
6,433,2,49,6.0,2018,1,28
6,425,14,49,10.0,2018,1,28
0,429,7,11,8.0,2018,1,29
0,420,7,11,11.0,2018,1,29
6,425,11,49,2.0,2018,1,28
0,400,7,11,9.0,2018,1,29
6,434,14,49,8.0,2018,1,28
0,330,7,11,1.0,2018,1,29
0,310,7,11,1.0,2018,1,29
0,300,7,11,11.0,2018,1,29
6,428,9,49,15.0,2018,1,28
6,426,7,49,14.0,2018,1,28
6,662,7,11,9.0,2018,1,28
6,428,2,49,8.0,2018,1,28
6,663,7,11,2.0,2018,1,28
6,661,7,11,10.0,2018,1,28
6,660,7,11,11.0,2018,1,28
6,659,7,11,11.0,2018,1,28
6,658,7,11,11.0,2018,1,28
6,657,7,11,11.0,2018,1,28
6,656,7,11,10.0,2018,1,28
6,655,7,11,9.0,2018,1,28
6,654,7,11,10.0,2018,1,28
6,653,7,11,11.0,2018,1,28
6,652,7,11,9.0,2018,1,28
6,428,0,49,8.0,2018,1,28
6,435,9,49,17.0,2018,1,28
6,651,7,11,11.0,2018,1,28
6,650,7,11,11.0,2018,1,28
6,421,7,49,1.0,2018,1,28
6,640,7,11,10.0,2018,1,28
6,630,7,11,11.0,2018,1,28
6,620,7,11,10.0,2018,1,28
6,600,7,11,8.0,2018,1,28
6,610,7,11,11.0,2018,1,28
6,590,7,11,10.0,2018,1,28
6,390,4,11,1.0,2018,1,28
6,434,11,49,3.0,2018,1,28
6,424,1,49,29.0,2018,1,28
6,429,14,49,4.0,2018,1,28
6,431,1,49,1.0,2018,1,28
6,420,15,49,4.0,2018,1,28
6,424,4,49,1.0,2018,1,28
6,424,14,49,1.0,2018,1,28
6,580,7,11,11.0,2018,1,28
6,400,4,11,1.0,2018,1,28
6,570,7,11,8.0,2018,1,28
6,560,7,11,11.0,2018,1,28
6,540,7,11,11.0,2018,1,28
6,550,7,11,8.0,2018,1,28
6,1144,7,49,23.0,2018,1,28
6,530,7,11,5.0,2018,1,28
6,510,7,11,10.0,2018,1,28
6,520,7,11,3.0,2018,1,28
0,420,4,49,9.0,2018,1,29
0,428,9,49,14.0,2018,1,29
0,424,1,49,18.0,2018,1,29
0,1147,15,49,23.0,2018,1,29
0,425,4,49,5.0,2018,1,29
0,425,11,49,2.0,2018,1,29
0,425,14,49,7.0,2018,1,29
0,432,9,49,20.0,2018,1,29
0,428,14,49,4.0,2018,1,29
0,426,4,49,2.0,2018,1,29
0,429,1,49,21.0,2018,1,29
0,420,14,49,2.0,2018,1,29
0,424,4,49,4.0,2018,1,29
6,500,7,11,11.0,2018,1,28
6,1143,7,49,25.0,2018,1,28
0,433,2,49,2.0,2018,1,29
0,424,14,49,1.0,2018,1,29
6,490,7,11,8.0,2018,1,28
0,433,14,49,2.0,2018,1,29
6,480,7,11,9.0,2018,1,28
6,470,7,11,3.0,2018,1,28
0,428,2,49,5.0,2018,1,29
0,580,4,11,1.0,2018,1,29
6,310,7,11,1.0,2018,1,28
0,435,9,49,11.0,2018,1,29
6,300,7,11,1.0,2018,1,28
5,426,7,49,1.0,2018,1,27
5,420,7,49,1.0,2018,1,27
5,590,7,11,1.0,2018,1,27
5,350,7,11,1.0,2018,1,27
5,340,7,11,1.0,2018,1,27
5,300,7,11,1.0,2018,1,27
4,422,7,49,15.0,2018,1,26
4,435,7,49,4.0,2018,1,26
4,420,7,49,5.0,2018,1,26
4,432,7,49,1.0,2018,1,26
4,421,7,49,6.0,2018,1,26
4,426,7,49,9.0,2018,1,26
4,662,7,11,2.0,2018,1,26
0,1147,9,49,5.0,2018,1,29
4,428,7,49,1.0,2018,1,26
4,656,7,11,1.0,2018,1,26
4,640,7,11,1.0,2018,1,26
4,390,7,11,1.0,2018,1,26
2,425,7,49,1.0,2018,1,24
2,426,7,49,4.0,2018,1,24
2,580,7,11,1.0,2018,1,24
2,560,7,11,8.0,2018,1,24
2,550,7,11,11.0,2018,1,24
2,422,7,49,3.0,2018,1,24
2,540,7,11,10.0,2018,1,24
2,530,7,11,10.0,2018,1,24
2,520,7,11,11.0,2018,1,24
2,510,7,11,11.0,2018,1,24
2,500,7,11,9.0,2018,1,24
2,1144,7,49,32.0,2018,1,24
2,490,7,11,10.0,2018,1,24
2,440,7,11,11.0,2018,1,24
0,424,11,49,1.0,2018,1,29
0,340,6,11,1.0,2018,1,29
2,480,7,11,11.0,2018,1,24
0,434,14,49,5.0,2018,1,29
2,1143,7,49,1.0,2018,1,24
2,470,7,11,11.0,2018,1,24
2,460,7,11,8.0,2018,1,24
0,426,6,49,2.0,2018,1,29
0,420,15,49,6.0,2018,1,29
2,450,7,11,7.0,2018,1,24
2,427,7,49,8.0,2018,1,24
0,430,14,49,1.0,2018,1,29
0,429,14,49,2.0,2018,1,29
0,428,0,49,3.0,2018,1,29
0,434,11,49,1.0,2018,1,29
2,429,7,11,11.0,2018,1,24
0,320,6,11,1.0,2018,1,29
1,424,4,49,6.0,2018,1,30
1,428,14,49,1.0,2018,1,30
1,425,11,49,7.0,2018,1,30
1,1147,15,49,21.0,2018,1,30
1,429,14,49,6.0,2018,1,30
1,434,11,49,1.0,2018,1,30
1,424,1,49,7.0,2018,1,30
1,429,1,49,4.0,2018,1,30
2,420,7,11,10.0,2018,1,24
2,410,7,11,11.0,2018,1,24
1,390,4,11,2.0,2018,1,30
2,300,7,11,1.0,2018,1,24
1,425,14,49,1.0,2018,1,30
1,330,6,11,1.0,2018,1,30
1,424,6,49,1.0,2018,1,30
1,320,6,11,2.0,2018,1,30
1,310,6,11,1.0,2018,1,30
1,420,15,49,3.0,2018,1,30
1,428,9,49,1.0,2018,1,30
1,426,7,49,31.0,2018,1,23
1,640,7,11,11.0,2018,1,23
1,630,7,11,11.0,2018,1,23
1,620,7,11,10.0,2018,1,23
1,600,7,11,11.0,2018,1,23
1,610,7,11,7.0,2018,1,23
2,424,1,49,18.0,2018,1,31
2,424,4,49,9.0,2018,1,31
2,424,14,49,5.0,2018,1,31
2,429,14,49,4.0,2018,1,31
2,1147,15,49,15.0,2018,1,31
2,429,1,49,28.0,2018,1,31
2,425,14,49,7.0,2018,1,31
2,430,14,49,5.0,2018,1,31
1,590,7,11,1.0,2018,1,23
1,580,7,11,8.0,2018,1,23
2,432,9,49,9.0,2018,1,31
2,422,4,49,2.0,2018,1,31
1,570,7,11,10.0,2018,1,23
1,560,7,11,11.0,2018,1,23
1,550,7,11,10.0,2018,1,23
2,570,4,11,1.0,2018,1,31
1,490,7,11,11.0,2018,1,23
2,426,4,49,1.0,2018,1,31
1,540,7,11,11.0,2018,1,23
1,530,7,11,11.0,2018,1,23
1,520,7,11,11.0,2018,1,23
1,510,7,11,11.0,2018,1,23
1,500,7,11,11.0,2018,1,23
1,1143,7,49,2.0,2018,1,23
1,480,7,11,11.0,2018,1,23
1,470,7,11,10.0,2018,1,23
1,460,7,11,11.0,2018,1,23
1,427,7,49,6.0,2018,1,23
2,427,6,49,2.0,2018,1,31
1,450,7,11,11.0,2018,1,23
1,440,7,11,7.0,2018,1,23
1,429,7,11,7.0,2018,1,23
1,420,7,11,10.0,2018,1,23
2,435,9,49,4.0,2018,1,31
2,420,9,49,1.0,2018,1,31
2,429,6,11,1.0,2018,1,31
2,420,6,11,5.0,2018,1,31
1,310,7,11,1.0,2018,1,23
1,300,7,11,11.0,2018,1,23
2,360,6,11,2.0,2018,1,31
2,420,15,49,3.0,2018,1,31
2,428,9,49,1.0,2018,1,31
0,426,7,49,39.0,2018,1,22
0,422,7,49,3.0,2018,1,22
0,630,7,11,3.0,2018,1,22
0,620,7,11,11.0,2018,1,22
1,424,14,49,4.0,2018,1,2
1,424,4,49,6.0,2018,1,2
1,1147,15,49,38.0,2018,1,2
1,425,11,49,1.0,2018,1,2
1,424,11,49,2.0,2018,1,2
1,424,1,49,13.0,2018,1,2
1,429,1,49,23.0,2018,1,2
1,428,9,49,9.0,2018,1,2
1,432,9,49,16.0,2018,1,2
1,425,14,49,10.0,2018,1,2
1,430,1,49,1.0,2018,1,2
1,340,6,11,2.0,2018,1,2
1,435,9,49,17.0,2018,1,2
0,610,7,11,11.0,2018,1,22
0,600,7,11,8.0,2018,1,22
1,434,11,49,1.0,2018,1,2
0,590,7,11,9.0,2018,1,22
0,580,7,11,11.0,2018,1,22
0,570,7,11,11.0,2018,1,22
0,1146,7,49,1.0,2018,1,22
0,560,7,11,11.0,2018,1,22
0,550,7,11,11.0,2018,1,22
0,540,7,11,11.0,2018,1,22
0,530,7,11,9.0,2018,1,22
1,434,14,49,2.0,2018,1,2
0,520,7,11,9.0,2018,1,22
0,510,7,11,11.0,2018,1,22
0,500,7,11,11.0,2018,1,22
0,490,7,11,8.0,2018,1,22
0,480,7,11,9.0,2018,1,22
0,470,7,11,9.0,2018,1,22
1,425,4,49,6.0,2018,1,2
0,1144,7,49,12.0,2018,1,22
0,460,7,11,11.0,2018,1,22
0,450,7,11,9.0,2018,1,22
0,440,7,11,10.0,2018,1,22
0,1143,7,49,9.0,2018,1,22
0,429,7,11,9.0,2018,1,22
0,420,7,11,9.0,2018,1,22
0,427,7,49,4.0,2018,1,22
0,410,7,11,9.0,2018,1,22
1,420,14,49,1.0,2018,1,2
1,420,6,11,1.0,2018,1,2
0,400,7,11,9.0,2018,1,22
1,429,14,49,2.0,2018,1,2
0,390,7,11,3.0,2018,1,22
1,426,6,49,2.0,2018,1,2
0,310,7,11,11.0,2018,1,22
1,380,6,11,1.0,2018,1,2
1,350,6,11,1.0,2018,1,2
1,420,15,49,4.0,2018,1,2
0,300,7,11,11.0,2018,1,22
1,430,14,49,1.0,2018,1,2
6,400,7,11,1.0,2018,1,21
6,550,7,11,7.0,2018,1,21
6,500,7,11,9.0,2018,1,21
6,540,7,11,3.0,2018,1,21
6,480,7,11,9.0,2018,1,21
6,520,7,11,7.0,2018,1,21
6,470,7,11,11.0,2018,1,21
6,530,7,11,7.0,2018,1,21
6,490,7,11,9.0,2018,1,21
6,510,7,11,1.0,2018,1,21
4,424,4,49,3.0,2018,2,2
4,425,14,49,13.0,2018,2,2
4,1147,15,49,32.0,2018,2,2
4,432,9,49,20.0,2018,2,2
4,429,1,49,27.0,2018,2,2
4,424,1,49,24.0,2018,2,2
4,433,9,49,6.0,2018,2,2
4,435,14,49,2.0,2018,2,2
4,435,9,49,16.0,2018,2,2
4,428,9,49,24.0,2018,2,2
4,425,11,49,6.0,2018,2,2
4,432,14,49,3.0,2018,2,2
4,435,4,49,3.0,2018,2,2
6,427,7,49,10.0,2018,1,21
6,440,7,11,7.0,2018,1,21
6,450,7,11,8.0,2018,1,21
6,460,7,11,8.0,2018,1,21
4,651,6,11,1.0,2018,2,2
4,640,6,11,1.0,2018,2,2
4,425,16,49,1.0,2018,2,2
6,426,7,49,1.0,2018,1,21
5,426,7,49,1.0,2018,1,20
5,390,7,11,1.0,2018,1,20
5,500,7,11,2.0,2018,1,20
5,300,7,11,1.0,2018,1,20
5,360,7,11,2.0,2018,1,20
5,310,7,11,1.0,2018,1,20
5,320,7,11,11.0,2018,1,20
5,340,7,11,11.0,2018,1,20
4,652,7,11,5.0,2018,1,19
4,651,7,11,11.0,2018,1,19
4,434,4,49,1.0,2018,2,2
4,650,7,11,10.0,2018,1,19
4,630,7,11,10.0,2018,1,19
4,640,7,11,11.0,2018,1,19
4,620,7,11,6.0,2018,1,19
4,429,4,49,2.0,2018,2,2
4,610,7,11,1.0,2018,1,19
4,600,7,11,4.0,2018,1,19
4,1144,7,49,14.0,2018,1,19
4,590,7,11,11.0,2018,1,19
4,425,4,49,1.0,2018,2,2
4,580,7,11,11.0,2018,1,19
4,570,7,11,11.0,2018,1,19
4,424,14,49,7.0,2018,2,2
4,560,7,11,11.0,2018,1,19
4,550,7,11,11.0,2018,1,19
4,540,7,11,10.0,2018,1,19
4,300,6,11,1.0,2018,2,2
4,426,6,49,1.0,2018,2,2
4,450,6,11,2.0,2018,2,2
4,530,7,11,10.0,2018,1,19
4,440,6,11,1.0,2018,2,2
4,520,7,11,9.0,2018,1,19
4,510,7,11,11.0,2018,1,19
4,1143,7,49,5.0,2018,1,19
4,500,7,11,11.0,2018,1,19
4,434,14,49,2.0,2018,2,2
4,490,7,11,9.0,2018,1,19
4,480,7,11,6.0,2018,1,19
4,420,15,49,5.0,2018,2,2
4,330,6,11,1.0,2018,2,2
4,320,6,11,3.0,2018,2,2
4,430,14,49,1.0,2018,2,2
4,424,11,49,1.0,2018,2,2
4,429,14,49,2.0,2018,2,2
4,470,7,11,11.0,2018,1,19
4,427,7,49,1.0,2018,1,19
4,450,7,11,5.0,2018,1,19
4,460,7,11,5.0,2018,1,19
4,425,14,49,16.0,2018,3,2
4,424,1,49,18.0,2018,3,2
4,430,1,49,9.0,2018,3,2
4,426,7,49,1.0,2018,1,19
4,428,9,49,27.0,2018,3,2
4,434,11,49,1.0,2018,3,2
4,1147,15,49,22.0,2018,3,2
4,427,4,49,4.0,2018,3,2
4,426,6,49,4.0,2018,3,2
4,435,9,49,15.0,2018,3,2
4,425,11,49,3.0,2018,3,2
4,310,6,11,1.0,2018,3,2
4,432,9,49,23.0,2018,3,2
4,350,7,11,1.0,2018,1,19
4,360,7,11,1.0,2018,1,19
4,300,7,11,1.0,2018,1,19
4,420,14,49,8.0,2018,3,2
4,429,14,49,9.0,2018,3,2
4,429,1,49,29.0,2018,3,2
4,424,4,49,5.0,2018,3,2
4,424,14,49,5.0,2018,3,2
4,424,11,49,1.0,2018,3,2
4,590,4,11,1.0,2018,3,2
4,1147,14,49,3.0,2018,3,2
4,432,14,49,1.0,2018,3,2
4,435,14,49,1.0,2018,3,2
4,426,4,49,2.0,2018,3,2
4,420,15,49,7.0,2018,3,2
4,360,6,11,1.0,2018,3,2
4,350,6,11,1.0,2018,3,2
4,330,6,11,1.0,2018,3,2
4,440,6,11,1.0,2018,3,2
3,630,7,11,11.0,2018,1,18
3,620,7,11,11.0,2018,1,18
3,610,7,11,11.0,2018,1,18
0,1147,15,49,47.0,2018,4,2
0,429,1,49,31.0,2018,4,2
0,435,14,49,4.0,2018,4,2
0,432,9,49,17.0,2018,4,2
0,432,14,49,4.0,2018,4,2
0,430,14,49,1.0,2018,4,2
0,425,11,49,4.0,2018,4,2
0,428,9,49,27.0,2018,4,2
0,425,14,49,12.0,2018,4,2
0,434,14,49,10.0,2018,4,2
0,428,2,49,3.0,2018,4,2
0,433,14,49,1.0,2018,4,2
0,428,14,49,1.0,2018,4,2
0,428,0,49,3.0,2018,4,2
0,434,11,49,1.0,2018,4,2
0,460,4,11,1.0,2018,4,2
3,600,7,11,9.0,2018,1,18
3,590,7,11,11.0,2018,1,18
3,580,7,11,11.0,2018,1,18
0,420,9,49,1.0,2018,4,2
3,570,7,11,11.0,2018,1,18
3,560,7,11,11.0,2018,1,18
3,550,7,11,11.0,2018,1,18
3,540,7,11,11.0,2018,1,18
0,657,4,11,1.0,2018,4,2
3,530,7,11,11.0,2018,1,18
0,1147,9,49,1.0,2018,4,2
3,520,7,11,10.0,2018,1,18
3,510,7,11,11.0,2018,1,18
3,500,7,11,11.0,2018,1,18
3,490,7,11,6.0,2018,1,18
3,480,7,11,6.0,2018,1,18
3,470,7,11,11.0,2018,1,18
3,1144,7,49,5.0,2018,1,18
3,460,7,11,9.0,2018,1,18
3,410,7,11,5.0,2018,1,18
3,450,7,11,6.0,2018,1,18
3,1143,7,49,2.0,2018,1,18
3,440,7,11,3.0,2018,1,18
3,420,7,11,8.0,2018,1,18
